word1,word2,label
DAY,TANG,0
DAY,FLOW,0
DAY,VAULT,0
DAY,JUMP,0
DAY,SPRING,0
DAY,DRIB,0
DAY,CHEST,0
DAY,COFFER,0
DAY,HOP,0
DAY,REED,0
SAFE,TANG,0
SAFE,FLOW,0
SAFE,AGE,0
SAFE,JUMP,0
SAFE,SPRING,0
SAFE,TIME,0
SAFE,DRIB,0
SAFE,ERA,0
SAFE,HOP,0
SAFE,REED,0
TANG,VAULT,0
TANG,AGE,0
TANG,JUMP,0
TANG,SPRING,0
TANG,TIME,0
TANG,CHEST,0
TANG,ERA,0
TANG,COFFER,0
TANG,HOP,0
FLOW,VAULT,0
FLOW,AGE,0
FLOW,JUMP,0
FLOW,SPRING,0
FLOW,TIME,0
FLOW,CHEST,0
FLOW,ERA,0
FLOW,COFFER,0
FLOW,HOP,0
VAULT,AGE,0
VAULT,JUMP,0
VAULT,SPRING,0
VAULT,TIME,0
VAULT,DRIB,0
VAULT,ERA,0
VAULT,HOP,0
VAULT,REED,0
AGE,JUMP,0
AGE,SPRING,0
AGE,DRIB,0
AGE,CHEST,0
AGE,COFFER,0
AGE,HOP,0
AGE,REED,0
JUMP,TIME,0
JUMP,DRIB,0
JUMP,CHEST,0
JUMP,ERA,0
JUMP,COFFER,0
JUMP,REED,0
SPRING,TIME,0
SPRING,DRIB,0
SPRING,CHEST,0
SPRING,ERA,0
SPRING,COFFER,0
SPRING,REED,0
TIME,DRIB,0
TIME,CHEST,0
TIME,COFFER,0
TIME,HOP,0
TIME,REED,0
DRIB,CHEST,0
DRIB,ERA,0
DRIB,COFFER,0
DRIB,HOP,0
CHEST,ERA,0
CHEST,HOP,0
CHEST,REED,0
ERA,COFFER,0
ERA,HOP,0
ERA,REED,0
COFFER,HOP,0
COFFER,REED,0
HOP,REED,0
WAVE,SNAP,1
WAVE,WHISTLE,1
WAVE,SHOUT,1
DANCE,FLOP,1
DANCE,BUTTON,1
DANCE,LAUGH,1
SEA,TON,1
SEA,MASS,1
SEA,SLEW,1
CAVE,BUCKLE,1
CAVE,GIVE,1
CAVE,COLLAPSE,1
TON,MASS,1
TON,SLEW,1
BUCKLE,GIVE,1
BUCKLE,COLLAPSE,1
FLOP,BUTTON,1
FLOP,LAUGH,1
SNAP,WHISTLE,1
SNAP,SHOUT,1
BUTTON,LAUGH,1
WHISTLE,SHOUT,1
MASS,SLEW,1
GIVE,COLLAPSE,1
WAVE,DANCE,0
WAVE,SEA,0
WAVE,CAVE,0
WAVE,TON,0
WAVE,BUCKLE,0
WAVE,FLOP,0
WAVE,BUTTON,0
WAVE,MASS,0
WAVE,GIVE,0
WAVE,LAUGH,0
WAVE,COLLAPSE,0
WAVE,SLEW,0
DANCE,SEA,0
DANCE,CAVE,0
DANCE,TON,0
DANCE,BUCKLE,0
DANCE,SNAP,0
DANCE,WHISTLE,0
DANCE,MASS,0
DANCE,SHOUT,0
DANCE,GIVE,0
DANCE,COLLAPSE,0
DANCE,SLEW,0
SEA,CAVE,0
SEA,BUCKLE,0
SEA,FLOP,0
SEA,SNAP,0
SEA,BUTTON,0
SEA,WHISTLE,0
SEA,SHOUT,0
SEA,GIVE,0
SEA,LAUGH,0
SEA,COLLAPSE,0
CAVE,TON,0
CAVE,FLOP,0
CAVE,SNAP,0
CAVE,BUTTON,0
CAVE,WHISTLE,0
CAVE,MASS,0
CAVE,SHOUT,0
CAVE,LAUGH,0
CAVE,SLEW,0
TON,BUCKLE,0
TON,FLOP,0
TON,SNAP,0
TON,BUTTON,0
TON,WHISTLE,0
TON,SHOUT,0
TON,GIVE,0
TON,LAUGH,0
TON,COLLAPSE,0
BUCKLE,FLOP,0
BUCKLE,SNAP,0
BUCKLE,BUTTON,0
BUCKLE,WHISTLE,0
BUCKLE,MASS,0
BUCKLE,SHOUT,0
BUCKLE,LAUGH,0
BUCKLE,SLEW,0
FLOP,SNAP,0
FLOP,WHISTLE,0
FLOP,MASS,0
FLOP,SHOUT,0
FLOP,GIVE,0
FLOP,COLLAPSE,0
FLOP,SLEW,0
SNAP,BUTTON,0
SNAP,MASS,0
SNAP,GIVE,0
SNAP,LAUGH,0
SNAP,COLLAPSE,0
SNAP,SLEW,0
BUTTON,WHISTLE,0
BUTTON,MASS,0
BUTTON,SHOUT,0
BUTTON,GIVE,0
BUTTON,COLLAPSE,0
BUTTON,SLEW,0
WHISTLE,MASS,0
WHISTLE,GIVE,0
WHISTLE,LAUGH,0
WHISTLE,COLLAPSE,0
WHISTLE,SLEW,0
MASS,SHOUT,0
MASS,GIVE,0
MASS,LAUGH,0
MASS,COLLAPSE,0
SHOUT,GIVE,0
SHOUT,LAUGH,0
SHOUT,COLLAPSE,0
SHOUT,SLEW,0
GIVE,LAUGH,0
GIVE,SLEW,0
LAUGH,COLLAPSE,0
LAUGH,SLEW,0
COLLAPSE,SLEW,0
OKAY,KELVIN,1
OKAY,THOUSAND,1
OKAY,POTASSIUM,1
COUCH,INTIMATE,1
COUCH,SUGGEST,1
COUCH,IMPLY,1
FOOT,VERSE,1
FOOT,LINE,1
FOOT,METER,1
MOLE,SLEEPER,1
MOLE,ASSET,1
MOLE,AGENT,1
INTIMATE,SUGGEST,1
INTIMATE,IMPLY,1
SLEEPER,ASSET,1
SLEEPER,AGENT,1
KELVIN,THOUSAND,1
KELVIN,POTASSIUM,1
VERSE,LINE,1
VERSE,METER,1
SUGGEST,IMPLY,1
THOUSAND,POTASSIUM,1
LINE,METER,1
ASSET,AGENT,1
OKAY,COUCH,0
OKAY,FOOT,0
OKAY,MOLE,0
OKAY,INTIMATE,0
OKAY,SLEEPER,0
OKAY,VERSE,0
OKAY,SUGGEST,0
OKAY,LINE,0
OKAY,ASSET,0
OKAY,METER,0
OKAY,AGENT,0
OKAY,IMPLY,0
COUCH,FOOT,0
COUCH,MOLE,0
COUCH,SLEEPER,0
COUCH,KELVIN,0
COUCH,VERSE,0
COUCH,THOUSAND,0
COUCH,LINE,0
COUCH,ASSET,0
COUCH,METER,0
COUCH,AGENT,0
COUCH,POTASSIUM,0
FOOT,MOLE,0
FOOT,INTIMATE,0
FOOT,SLEEPER,0
FOOT,KELVIN,0
FOOT,SUGGEST,0
FOOT,THOUSAND,0
FOOT,ASSET,0
FOOT,AGENT,0
FOOT,POTASSIUM,0
FOOT,IMPLY,0
MOLE,INTIMATE,0
MOLE,KELVIN,0
MOLE,VERSE,0
MOLE,SUGGEST,0
MOLE,THOUSAND,0
MOLE,LINE,0
MOLE,METER,0
MOLE,POTASSIUM,0
MOLE,IMPLY,0
INTIMATE,SLEEPER,0
INTIMATE,KELVIN,0
INTIMATE,VERSE,0
INTIMATE,THOUSAND,0
INTIMATE,LINE,0
INTIMATE,ASSET,0
INTIMATE,METER,0
INTIMATE,AGENT,0
INTIMATE,POTASSIUM,0
SLEEPER,KELVIN,0
SLEEPER,VERSE,0
SLEEPER,SUGGEST,0
SLEEPER,THOUSAND,0
SLEEPER,LINE,0
SLEEPER,METER,0
SLEEPER,POTASSIUM,0
SLEEPER,IMPLY,0
KELVIN,VERSE,0
KELVIN,SUGGEST,0
KELVIN,LINE,0
KELVIN,ASSET,0
KELVIN,METER,0
KELVIN,AGENT,0
KELVIN,IMPLY,0
VERSE,SUGGEST,0
VERSE,THOUSAND,0
VERSE,ASSET,0
VERSE,AGENT,0
VERSE,POTASSIUM,0
VERSE,IMPLY,0
SUGGEST,THOUSAND,0
SUGGEST,LINE,0
SUGGEST,ASSET,0
SUGGEST,METER,0
SUGGEST,AGENT,0
SUGGEST,POTASSIUM,0
THOUSAND,LINE,0
THOUSAND,ASSET,0
THOUSAND,METER,0
THOUSAND,AGENT,0
THOUSAND,IMPLY,0
LINE,ASSET,0
LINE,AGENT,0
LINE,POTASSIUM,0
LINE,IMPLY,0
ASSET,METER,0
ASSET,POTASSIUM,0
ASSET,IMPLY,0
METER,AGENT,0
METER,POTASSIUM,0
METER,IMPLY,0
AGENT,POTASSIUM,0
AGENT,IMPLY,0
POTASSIUM,IMPLY,0
BLUE,AMERICAN,1
BLUE,SWISS,1
BLUE,JACK,1
POLE,HURDLE,1
POLE,HAMMER,1
POLE,JAVELIN,1
CUBAN,KITTEN,1
CUBAN,WEDGE,1
CUBAN,STILETTO,1
SPACE,DUTCH,1
SPACE,JEOPARDY,1
SPACE,DATE,1
AMERICAN,SWISS,1
AMERICAN,JACK,1
KITTEN,WEDGE,1
KITTEN,STILETTO,1
DUTCH,JEOPARDY,1
DUTCH,DATE,1
WEDGE,STILETTO,1
JEOPARDY,DATE,1
HURDLE,HAMMER,1
HURDLE,JAVELIN,1
SWISS,JACK,1
HAMMER,JAVELIN,1
BLUE,POLE,0
BLUE,CUBAN,0
BLUE,SPACE,0
BLUE,KITTEN,0
BLUE,DUTCH,0
BLUE,WEDGE,0
BLUE,JEOPARDY,0
BLUE,HURDLE,0
BLUE,DATE,0
BLUE,HAMMER,0
BLUE,STILETTO,0
BLUE,JAVELIN,0
POLE,CUBAN,0
POLE,SPACE,0
POLE,AMERICAN,0
POLE,KITTEN,0
POLE,DUTCH,0
POLE,WEDGE,0
POLE,JEOPARDY,0
POLE,SWISS,0
POLE,DATE,0
POLE,JACK,0
POLE,STILETTO,0
CUBAN,SPACE,0
CUBAN,AMERICAN,0
CUBAN,DUTCH,0
CUBAN,JEOPARDY,0
CUBAN,HURDLE,0
CUBAN,SWISS,0
CUBAN,DATE,0
CUBAN,JACK,0
CUBAN,HAMMER,0
CUBAN,JAVELIN,0
SPACE,AMERICAN,0
SPACE,KITTEN,0
SPACE,WEDGE,0
SPACE,HURDLE,0
SPACE,SWISS,0
SPACE,JACK,0
SPACE,HAMMER,0
SPACE,STILETTO,0
SPACE,JAVELIN,0
AMERICAN,KITTEN,0
AMERICAN,DUTCH,0
AMERICAN,WEDGE,0
AMERICAN,JEOPARDY,0
AMERICAN,HURDLE,0
AMERICAN,DATE,0
AMERICAN,HAMMER,0
AMERICAN,STILETTO,0
AMERICAN,JAVELIN,0
KITTEN,DUTCH,0
KITTEN,JEOPARDY,0
KITTEN,HURDLE,0
KITTEN,SWISS,0
KITTEN,DATE,0
KITTEN,JACK,0
KITTEN,HAMMER,0
KITTEN,JAVELIN,0
DUTCH,WEDGE,0
DUTCH,HURDLE,0
DUTCH,SWISS,0
DUTCH,JACK,0
DUTCH,HAMMER,0
DUTCH,STILETTO,0
DUTCH,JAVELIN,0
WEDGE,JEOPARDY,0
WEDGE,HURDLE,0
WEDGE,SWISS,0
WEDGE,DATE,0
WEDGE,JACK,0
WEDGE,HAMMER,0
WEDGE,JAVELIN,0
JEOPARDY,HURDLE,0
JEOPARDY,SWISS,0
JEOPARDY,JACK,0
JEOPARDY,HAMMER,0
JEOPARDY,STILETTO,0
JEOPARDY,JAVELIN,0
HURDLE,SWISS,0
HURDLE,DATE,0
HURDLE,JACK,0
HURDLE,STILETTO,0
SWISS,DATE,0
SWISS,HAMMER,0
SWISS,STILETTO,0
SWISS,JAVELIN,0
DATE,JACK,0
DATE,HAMMER,0
DATE,STILETTO,0
DATE,JAVELIN,0
JACK,HAMMER,0
JACK,STILETTO,0
JACK,JAVELIN,0
HAMMER,STILETTO,0
STILETTO,JAVELIN,0
FELLOW,PEER,1
FELLOW,ASSOCIATE,1
FELLOW,PARTNER,1
SPY,BIRTHMARK,1
SPY,ANIMAL,1
SPY,UNIT,1
PEEP,BUNNY,1
PEEP,EGG,1
PEEP,JELLY BEAN,1
BIRTHMARK,ANIMAL,1
BIRTHMARK,UNIT,1
STUDY,HALL,1
STUDY,LOUNGE,1
STUDY,LIBRARY,1
ANIMAL,UNIT,1
PEER,ASSOCIATE,1
PEER,PARTNER,1
BUNNY,EGG,1
BUNNY,JELLY BEAN,1
HALL,LOUNGE,1
HALL,LIBRARY,1
ASSOCIATE,PARTNER,1
EGG,JELLY BEAN,1
LOUNGE,LIBRARY,1
FELLOW,SPY,0
FELLOW,PEEP,0
FELLOW,BIRTHMARK,0
FELLOW,STUDY,0
FELLOW,ANIMAL,0
FELLOW,UNIT,0
FELLOW,BUNNY,0
FELLOW,HALL,0
FELLOW,EGG,0
FELLOW,LOUNGE,0
FELLOW,JELLY BEAN,0
FELLOW,LIBRARY,0
SPY,PEEP,0
SPY,STUDY,0
SPY,PEER,0
SPY,BUNNY,0
SPY,HALL,0
SPY,ASSOCIATE,0
SPY,EGG,0
SPY,LOUNGE,0
SPY,JELLY BEAN,0
SPY,LIBRARY,0
SPY,PARTNER,0
PEEP,BIRTHMARK,0
PEEP,STUDY,0
PEEP,ANIMAL,0
PEEP,PEER,0
PEEP,UNIT,0
PEEP,HALL,0
PEEP,ASSOCIATE,0
PEEP,LOUNGE,0
PEEP,LIBRARY,0
PEEP,PARTNER,0
BIRTHMARK,STUDY,0
BIRTHMARK,PEER,0
BIRTHMARK,BUNNY,0
BIRTHMARK,HALL,0
BIRTHMARK,ASSOCIATE,0
BIRTHMARK,EGG,0
BIRTHMARK,LOUNGE,0
BIRTHMARK,JELLY BEAN,0
BIRTHMARK,LIBRARY,0
BIRTHMARK,PARTNER,0
STUDY,ANIMAL,0
STUDY,PEER,0
STUDY,UNIT,0
STUDY,BUNNY,0
STUDY,ASSOCIATE,0
STUDY,EGG,0
STUDY,JELLY BEAN,0
STUDY,PARTNER,0
ANIMAL,PEER,0
ANIMAL,BUNNY,0
ANIMAL,HALL,0
ANIMAL,ASSOCIATE,0
ANIMAL,EGG,0
ANIMAL,LOUNGE,0
ANIMAL,JELLY BEAN,0
ANIMAL,LIBRARY,0
ANIMAL,PARTNER,0
PEER,UNIT,0
PEER,BUNNY,0
PEER,HALL,0
PEER,EGG,0
PEER,LOUNGE,0
PEER,JELLY BEAN,0
PEER,LIBRARY,0
UNIT,BUNNY,0
UNIT,HALL,0
UNIT,ASSOCIATE,0
UNIT,EGG,0
UNIT,LOUNGE,0
UNIT,JELLY BEAN,0
UNIT,LIBRARY,0
UNIT,PARTNER,0
BUNNY,HALL,0
BUNNY,ASSOCIATE,0
BUNNY,LOUNGE,0
BUNNY,LIBRARY,0
BUNNY,PARTNER,0
HALL,ASSOCIATE,0
HALL,EGG,0
HALL,JELLY BEAN,0
HALL,PARTNER,0
ASSOCIATE,EGG,0
ASSOCIATE,LOUNGE,0
ASSOCIATE,JELLY BEAN,0
ASSOCIATE,LIBRARY,0
EGG,LOUNGE,0
EGG,LIBRARY,0
EGG,PARTNER,0
LOUNGE,JELLY BEAN,0
LOUNGE,PARTNER,0
JELLY BEAN,LIBRARY,0
JELLY BEAN,PARTNER,0
LIBRARY,PARTNER,0
SWIFT,MARS,1
SWIFT,GRANDE,1
SWIFT,STYLES,1
VEHICLE,MEANS,1
VEHICLE,MEDIUM,1
VEHICLE,CHANNEL,1
LARGE,LEGEND,1
LARGE,ROOM,1
LARGE,PROOF,1
LEGEND,ROOM,1
LEGEND,PROOF,1
SMALL,OUTSIDE,1
SMALL,SLIM,1
SMALL,REMOTE,1
MEANS,MEDIUM,1
MEANS,CHANNEL,1
MEDIUM,CHANNEL,1
MARS,GRANDE,1
MARS,STYLES,1
OUTSIDE,SLIM,1
OUTSIDE,REMOTE,1
ROOM,PROOF,1
GRANDE,STYLES,1
SLIM,REMOTE,1
SWIFT,VEHICLE,0
SWIFT,LARGE,0
SWIFT,LEGEND,0
SWIFT,SMALL,0
SWIFT,MEANS,0
SWIFT,MEDIUM,0
SWIFT,OUTSIDE,0
SWIFT,ROOM,0
SWIFT,SLIM,0
SWIFT,PROOF,0
SWIFT,REMOTE,0
SWIFT,CHANNEL,0
VEHICLE,LARGE,0
VEHICLE,LEGEND,0
VEHICLE,SMALL,0
VEHICLE,MARS,0
VEHICLE,OUTSIDE,0
VEHICLE,ROOM,0
VEHICLE,GRANDE,0
VEHICLE,SLIM,0
VEHICLE,PROOF,0
VEHICLE,STYLES,0
VEHICLE,REMOTE,0
LARGE,SMALL,0
LARGE,MEANS,0
LARGE,MEDIUM,0
LARGE,MARS,0
LARGE,OUTSIDE,0
LARGE,GRANDE,0
LARGE,SLIM,0
LARGE,STYLES,0
LARGE,REMOTE,0
LARGE,CHANNEL,0
LEGEND,SMALL,0
LEGEND,MEANS,0
LEGEND,MEDIUM,0
LEGEND,MARS,0
LEGEND,OUTSIDE,0
LEGEND,GRANDE,0
LEGEND,SLIM,0
LEGEND,STYLES,0
LEGEND,REMOTE,0
LEGEND,CHANNEL,0
SMALL,MEANS,0
SMALL,MEDIUM,0
SMALL,MARS,0
SMALL,ROOM,0
SMALL,GRANDE,0
SMALL,PROOF,0
SMALL,STYLES,0
SMALL,CHANNEL,0
MEANS,MARS,0
MEANS,OUTSIDE,0
MEANS,ROOM,0
MEANS,GRANDE,0
MEANS,SLIM,0
MEANS,PROOF,0
MEANS,STYLES,0
MEANS,REMOTE,0
MEDIUM,MARS,0
MEDIUM,OUTSIDE,0
MEDIUM,ROOM,0
MEDIUM,GRANDE,0
MEDIUM,SLIM,0
MEDIUM,PROOF,0
MEDIUM,STYLES,0
MEDIUM,REMOTE,0
MARS,OUTSIDE,0
MARS,ROOM,0
MARS,SLIM,0
MARS,PROOF,0
MARS,REMOTE,0
MARS,CHANNEL,0
OUTSIDE,ROOM,0
OUTSIDE,GRANDE,0
OUTSIDE,PROOF,0
OUTSIDE,STYLES,0
OUTSIDE,CHANNEL,0
ROOM,GRANDE,0
ROOM,SLIM,0
ROOM,STYLES,0
ROOM,REMOTE,0
ROOM,CHANNEL,0
GRANDE,SLIM,0
GRANDE,PROOF,0
GRANDE,REMOTE,0
GRANDE,CHANNEL,0
SLIM,PROOF,0
SLIM,STYLES,0
SLIM,CHANNEL,0
PROOF,STYLES,0
PROOF,REMOTE,0
PROOF,CHANNEL,0
STYLES,REMOTE,0
STYLES,CHANNEL,0
REMOTE,CHANNEL,0
CLUB,BEANBAG,1
CLUB,TORCH,1
CLUB,RING,1
WINDSOCK,TURNCOAT,1
WINDSOCK,FOXGLOVE,1
WINDSOCK,GUMSHOE,1
RUNWAY,TERMINAL,1
RUNWAY,HANGAR,1
RUNWAY,TARMAC,1
BEANBAG,TORCH,1
BEANBAG,RING,1
TURNCOAT,FOXGLOVE,1
TURNCOAT,GUMSHOE,1
LAWSUIT,CLAIM,1
LAWSUIT,COMPLAINT,1
LAWSUIT,ACTION,1
TORCH,RING,1
FOXGLOVE,GUMSHOE,1
CLAIM,COMPLAINT,1
CLAIM,ACTION,1
TERMINAL,HANGAR,1
TERMINAL,TARMAC,1
COMPLAINT,ACTION,1
HANGAR,TARMAC,1
CLUB,WINDSOCK,0
CLUB,RUNWAY,0
CLUB,TURNCOAT,0
CLUB,LAWSUIT,0
CLUB,FOXGLOVE,0
CLUB,CLAIM,0
CLUB,TERMINAL,0
CLUB,GUMSHOE,0
CLUB,COMPLAINT,0
CLUB,HANGAR,0
CLUB,ACTION,0
CLUB,TARMAC,0
WINDSOCK,RUNWAY,0
WINDSOCK,BEANBAG,0
WINDSOCK,LAWSUIT,0
WINDSOCK,TORCH,0
WINDSOCK,CLAIM,0
WINDSOCK,TERMINAL,0
WINDSOCK,COMPLAINT,0
WINDSOCK,HANGAR,0
WINDSOCK,RING,0
WINDSOCK,ACTION,0
WINDSOCK,TARMAC,0
RUNWAY,BEANBAG,0
RUNWAY,TURNCOAT,0
RUNWAY,LAWSUIT,0
RUNWAY,TORCH,0
RUNWAY,FOXGLOVE,0
RUNWAY,CLAIM,0
RUNWAY,GUMSHOE,0
RUNWAY,COMPLAINT,0
RUNWAY,RING,0
RUNWAY,ACTION,0
BEANBAG,TURNCOAT,0
BEANBAG,LAWSUIT,0
BEANBAG,FOXGLOVE,0
BEANBAG,CLAIM,0
BEANBAG,TERMINAL,0
BEANBAG,GUMSHOE,0
BEANBAG,COMPLAINT,0
BEANBAG,HANGAR,0
BEANBAG,ACTION,0
BEANBAG,TARMAC,0
TURNCOAT,LAWSUIT,0
TURNCOAT,TORCH,0
TURNCOAT,CLAIM,0
TURNCOAT,TERMINAL,0
TURNCOAT,COMPLAINT,0
TURNCOAT,HANGAR,0
TURNCOAT,RING,0
TURNCOAT,ACTION,0
TURNCOAT,TARMAC,0
LAWSUIT,TORCH,0
LAWSUIT,FOXGLOVE,0
LAWSUIT,TERMINAL,0
LAWSUIT,GUMSHOE,0
LAWSUIT,HANGAR,0
LAWSUIT,RING,0
LAWSUIT,TARMAC,0
TORCH,FOXGLOVE,0
TORCH,CLAIM,0
TORCH,TERMINAL,0
TORCH,GUMSHOE,0
TORCH,COMPLAINT,0
TORCH,HANGAR,0
TORCH,ACTION,0
TORCH,TARMAC,0
FOXGLOVE,CLAIM,0
FOXGLOVE,TERMINAL,0
FOXGLOVE,COMPLAINT,0
FOXGLOVE,HANGAR,0
FOXGLOVE,RING,0
FOXGLOVE,ACTION,0
FOXGLOVE,TARMAC,0
CLAIM,TERMINAL,0
CLAIM,GUMSHOE,0
CLAIM,HANGAR,0
CLAIM,RING,0
CLAIM,TARMAC,0
TERMINAL,GUMSHOE,0
TERMINAL,COMPLAINT,0
TERMINAL,RING,0
TERMINAL,ACTION,0
GUMSHOE,COMPLAINT,0
GUMSHOE,HANGAR,0
GUMSHOE,RING,0
GUMSHOE,ACTION,0
GUMSHOE,TARMAC,0
COMPLAINT,HANGAR,0
COMPLAINT,RING,0
COMPLAINT,TARMAC,0
HANGAR,RING,0
HANGAR,ACTION,0
RING,ACTION,0
RING,TARMAC,0
ACTION,TARMAC,0
TOE,CIGARETTE,1
TOE,PENCIL,1
TOE,TICKET,1
JOINT,COMMON,1
JOINT,COLLECTIVE,1
JOINT,MUTUAL,1
PIPE,FEVER,1
PIPE,AMERICAN,1
PIPE,LUCID,1
FLUSH,DRAIN,1
FLUSH,CLEAR,1
FLUSH,EMPTY,1
CIGARETTE,PENCIL,1
CIGARETTE,TICKET,1
DRAIN,CLEAR,1
DRAIN,EMPTY,1
COMMON,COLLECTIVE,1
COMMON,MUTUAL,1
FEVER,AMERICAN,1
FEVER,LUCID,1
CLEAR,EMPTY,1
PENCIL,TICKET,1
AMERICAN,LUCID,1
COLLECTIVE,MUTUAL,1
TOE,JOINT,0
TOE,PIPE,0
TOE,FLUSH,0
TOE,DRAIN,0
TOE,COMMON,0
TOE,FEVER,0
TOE,CLEAR,0
TOE,AMERICAN,0
TOE,COLLECTIVE,0
TOE,LUCID,0
TOE,EMPTY,0
TOE,MUTUAL,0
JOINT,PIPE,0
JOINT,FLUSH,0
JOINT,CIGARETTE,0
JOINT,DRAIN,0
JOINT,FEVER,0
JOINT,CLEAR,0
JOINT,PENCIL,0
JOINT,AMERICAN,0
JOINT,TICKET,0
JOINT,LUCID,0
JOINT,EMPTY,0
PIPE,FLUSH,0
PIPE,CIGARETTE,0
PIPE,DRAIN,0
PIPE,COMMON,0
PIPE,CLEAR,0
PIPE,PENCIL,0
PIPE,TICKET,0
PIPE,COLLECTIVE,0
PIPE,EMPTY,0
PIPE,MUTUAL,0
FLUSH,CIGARETTE,0
FLUSH,COMMON,0
FLUSH,FEVER,0
FLUSH,PENCIL,0
FLUSH,AMERICAN,0
FLUSH,TICKET,0
FLUSH,COLLECTIVE,0
FLUSH,LUCID,0
FLUSH,MUTUAL,0
CIGARETTE,DRAIN,0
CIGARETTE,COMMON,0
CIGARETTE,FEVER,0
CIGARETTE,CLEAR,0
CIGARETTE,AMERICAN,0
CIGARETTE,COLLECTIVE,0
CIGARETTE,LUCID,0
CIGARETTE,EMPTY,0
CIGARETTE,MUTUAL,0
DRAIN,COMMON,0
DRAIN,FEVER,0
DRAIN,PENCIL,0
DRAIN,AMERICAN,0
DRAIN,TICKET,0
DRAIN,COLLECTIVE,0
DRAIN,LUCID,0
DRAIN,MUTUAL,0
COMMON,FEVER,0
COMMON,CLEAR,0
COMMON,PENCIL,0
COMMON,AMERICAN,0
COMMON,TICKET,0
COMMON,LUCID,0
COMMON,EMPTY,0
FEVER,CLEAR,0
FEVER,PENCIL,0
FEVER,TICKET,0
FEVER,COLLECTIVE,0
FEVER,EMPTY,0
FEVER,MUTUAL,0
CLEAR,PENCIL,0
CLEAR,AMERICAN,0
CLEAR,TICKET,0
CLEAR,COLLECTIVE,0
CLEAR,LUCID,0
CLEAR,MUTUAL,0
PENCIL,AMERICAN,0
PENCIL,COLLECTIVE,0
PENCIL,LUCID,0
PENCIL,EMPTY,0
PENCIL,MUTUAL,0
AMERICAN,TICKET,0
AMERICAN,COLLECTIVE,0
AMERICAN,EMPTY,0
AMERICAN,MUTUAL,0
TICKET,COLLECTIVE,0
TICKET,LUCID,0
TICKET,EMPTY,0
TICKET,MUTUAL,0
COLLECTIVE,LUCID,0
COLLECTIVE,EMPTY,0
LUCID,EMPTY,0
LUCID,MUTUAL,0
EMPTY,MUTUAL,0
DART,HEM,1
DART,PLEAT,1
DART,SEAM,1
CAN,DRY,1
CAN,FREEZE,1
CAN,CURE,1
PUNCH,EDGE,1
PUNCH,SPICE,1
PUNCH,BITE,1
HEM,PLEAT,1
HEM,SEAM,1
HAW,LOO,1
HAW,CONDO,1
HAW,HERO,1
DRY,FREEZE,1
DRY,CURE,1
LOO,CONDO,1
LOO,HERO,1
EDGE,SPICE,1
EDGE,BITE,1
CONDO,HERO,1
SPICE,BITE,1
FREEZE,CURE,1
PLEAT,SEAM,1
DART,CAN,0
DART,PUNCH,0
DART,HAW,0
DART,DRY,0
DART,LOO,0
DART,EDGE,0
DART,CONDO,0
DART,SPICE,0
DART,FREEZE,0
DART,BITE,0
DART,HERO,0
DART,CURE,0
CAN,PUNCH,0
CAN,HEM,0
CAN,HAW,0
CAN,LOO,0
CAN,EDGE,0
CAN,CONDO,0
CAN,SPICE,0
CAN,PLEAT,0
CAN,BITE,0
CAN,HERO,0
CAN,SEAM,0
PUNCH,HEM,0
PUNCH,HAW,0
PUNCH,DRY,0
PUNCH,LOO,0
PUNCH,CONDO,0
PUNCH,FREEZE,0
PUNCH,PLEAT,0
PUNCH,HERO,0
PUNCH,SEAM,0
PUNCH,CURE,0
HEM,HAW,0
HEM,DRY,0
HEM,LOO,0
HEM,EDGE,0
HEM,CONDO,0
HEM,SPICE,0
HEM,FREEZE,0
HEM,BITE,0
HEM,HERO,0
HEM,CURE,0
HAW,DRY,0
HAW,EDGE,0
HAW,SPICE,0
HAW,FREEZE,0
HAW,PLEAT,0
HAW,BITE,0
HAW,SEAM,0
HAW,CURE,0
DRY,LOO,0
DRY,EDGE,0
DRY,CONDO,0
DRY,SPICE,0
DRY,PLEAT,0
DRY,BITE,0
DRY,HERO,0
DRY,SEAM,0
LOO,EDGE,0
LOO,SPICE,0
LOO,FREEZE,0
LOO,PLEAT,0
LOO,BITE,0
LOO,SEAM,0
LOO,CURE,0
EDGE,CONDO,0
EDGE,FREEZE,0
EDGE,PLEAT,0
EDGE,HERO,0
EDGE,SEAM,0
EDGE,CURE,0
CONDO,SPICE,0
CONDO,FREEZE,0
CONDO,PLEAT,0
CONDO,BITE,0
CONDO,SEAM,0
CONDO,CURE,0
SPICE,FREEZE,0
SPICE,PLEAT,0
SPICE,HERO,0
SPICE,SEAM,0
SPICE,CURE,0
FREEZE,PLEAT,0
FREEZE,BITE,0
FREEZE,HERO,0
FREEZE,SEAM,0
PLEAT,BITE,0
PLEAT,HERO,0
PLEAT,CURE,0
BITE,HERO,0
BITE,SEAM,0
BITE,CURE,0
HERO,SEAM,0
HERO,CURE,0
SEAM,CURE,0
PIE,NEW,1
PIE,ROW,1
PIE,MOO,1
DAY,JELL,1
DAY,JACKIE,1
DAY,DADDY,1
NEW,ROW,1
NEW,MOO,1
WINNER,HIT,1
WINNER,SUCCESS,1
WINNER,SMASH,1
SPIKE,BUMP,1
SPIKE,SET,1
SPIKE,SERVE,1
ROW,MOO,1
HIT,SUCCESS,1
HIT,SMASH,1
JELL,JACKIE,1
JELL,DADDY,1
